ARM,AUPRC,AUROC,BALANCED_ACCURACY,C,EXPLORATORY_OUTER_RESULT,FN,FP,KERNEL_PARAMS,LEFT_FEATURE,MCC,OUTER_FOLD,PAIR,PAIR_INDEX,RIGHT_FEATURE,SENSITIVITY,SPECIFICITY,THRESHOLD,TN,TP,USED_FOR_PATH_SELECTION
pair_rbf_control,0.2642319737006136,0.4815724815724816,0.5171990171990173,0.1,True,29,20,"{""gamma"": 0.3}",nHalogen,0.0380170430589048,3,nHalogen__LiPHEX_prediction,41,LiPHEX_prediction,0.21621621621621623,0.8181818181818182,0.6005084576503851,90,8,False
pair_phase_no_zz,0.5098498282111196,0.6582309582309582,0.6436117936117937,100.0,True,22,13,"{""feature_scale"": 0.25}",nHalogen,0.3174423095418551,3,nHalogen__sasa002_frac_polar_hetero_only,42,sasa002_frac_polar_hetero_only,0.40540540540540543,0.8818181818181818,0.6386141705979584,97,15,False
pair_iqp_zz,0.5297141238319134,0.6818181818181818,0.639066339066339,10.0,True,22,14,"{""feature_scale"": 0.25}",nHalogen,0.30332570776813916,3,nHalogen__sasa002_frac_polar_hetero_only,42,sasa002_frac_polar_hetero_only,0.40540540540540543,0.8727272727272727,0.5871997753491642,96,15,False
pair_rbf_control,0.438632101986585,0.6461916461916463,0.6120393120393121,10.0,True,24,14,"{""gamma"": 0.03}",nHalogen,0.25114534252894893,3,nHalogen__sasa002_frac_polar_hetero_only,42,sasa002_frac_polar_hetero_only,0.35135135135135137,0.8727272727272727,0.5866784076308789,96,13,False
pair_phase_no_zz,0.6127815381462718,0.622113022113022,0.6846437346437346,100.0,True,23,1,"{""feature_scale"": 0.25}",n_OP,0.5294551546423042,3,n_OP__LiPHEX_prediction,43,LiPHEX_prediction,0.3783783783783784,0.990909090909091,-0.7355349391250511,109,14,False
pair_iqp_zz,0.6521602737761982,0.6732186732186732,0.6846437346437346,10.0,True,23,1,"{""feature_scale"": 0.5}",n_OP,0.5294551546423042,3,n_OP__LiPHEX_prediction,43,LiPHEX_prediction,0.3783783783783784,0.990909090909091,0.3946951163832737,109,14,False
pair_rbf_control,0.6491672522344017,0.6624078624078624,0.6846437346437346,0.1,True,23,1,"{""gamma"": 0.3}",n_OP,0.5294551546423042,3,n_OP__LiPHEX_prediction,43,LiPHEX_prediction,0.3783783783783784,0.990909090909091,-0.38989675224210024,109,14,False
pair_phase_no_zz,0.5564738277862499,0.5968058968058968,0.6846437346437346,10.0,True,23,1,"{""feature_scale"": 0.25}",n_OP,0.5294551546423042,3,n_OP__sasa002_frac_polar_hetero_only,44,sasa002_frac_polar_hetero_only,0.3783783783783784,0.990909090909091,-0.22417088690140574,109,14,False
pair_iqp_zz,0.5711633174892463,0.5990171990171991,0.6846437346437346,100.0,True,23,1,"{""feature_scale"": 0.125}",n_OP,0.5294551546423042,3,n_OP__sasa002_frac_polar_hetero_only,44,sasa002_frac_polar_hetero_only,0.3783783783783784,0.990909090909091,-0.13580734746248924,109,14,False
pair_rbf_control,0.6750483230851428,0.7058968058968059,0.6846437346437346,10.0,True,23,1,"{""gamma"": 0.1}",n_OP,0.5294551546423042,3,n_OP__sasa002_frac_polar_hetero_only,44,sasa002_frac_polar_hetero_only,0.3783783783783784,0.990909090909091,0.4162962436550948,109,14,False
pair_phase_no_zz,0.30383613310110724,0.5432432432432432,0.513022113022113,1.0,True,32,12,"{""feature_scale"": 0.25}",LiPHEX_prediction,0.03534374163426227,3,LiPHEX_prediction__sasa002_frac_polar_hetero_only,45,sasa002_frac_polar_hetero_only,0.13513513513513514,0.8909090909090909,0.6643656903036126,98,5,False
pair_iqp_zz,0.3822610529492674,0.6167076167076168,0.5805896805896806,0.1,True,27,12,"{""feature_scale"": 0.5}",LiPHEX_prediction,0.19608315576784432,3,LiPHEX_prediction__sasa002_frac_polar_hetero_only,45,sasa002_frac_polar_hetero_only,0.2702702702702703,0.8909090909090909,0.5111434674920612,98,10,False
pair_rbf_control,0.31194119182067487,0.5262899262899263,0.5355036855036855,0.1,True,30,13,"{""gamma"": 0.3}",LiPHEX_prediction,0.08988428742794383,3,LiPHEX_prediction__sasa002_frac_polar_hetero_only,45,sasa002_frac_polar_hetero_only,0.1891891891891892,0.8818181818181818,0.46912739816434823,97,7,False
pair_phase_no_zz,0.5277208285745094,0.6204501250347318,0.5084745762711864,0.1,True,58,0,"{""feature_scale"": 0.125}",MolLogP,0.10718096354010848,4,MolLogP__MolWt,1,MolWt,0.01694915254237288,1.0,0.6718813732482752,122,1,False
pair_iqp_zz,0.5281652114908353,0.621005834954154,0.5043762156154488,0.1,True,58,1,"{""feature_scale"": 0.125}",MolLogP,0.03924579355271742,4,MolLogP__MolWt,1,MolWt,0.01694915254237288,0.9918032786885246,0.6340887080505869,121,1,False
pair_rbf_control,0.5287555256692577,0.6214226173937204,0.5084745762711864,0.1,True,58,0,"{""gamma"": 0.01}",MolLogP,0.10718096354010848,4,MolLogP__MolWt,1,MolWt,0.01694915254237288,1.0,0.7676978330085935,122,1,False
pair_phase_no_zz,0.37533840997502194,0.5861350375104195,0.531536537927202,0.1,True,34,44,"{""feature_scale"": 0.25}",MolLogP,0.060871832351657267,4,MolLogP__TPSA_SP,2,TPSA_SP,0.423728813559322,0.639344262295082,0.41362776735383877,78,25,False
pair_iqp_zz,0.5010806102893021,0.7121422617393721,0.6619199777716032,100.0,True,22,37,"{""feature_scale"": 0.25}",MolLogP,0.3087653829019819,4,MolLogP__TPSA_SP,2,TPSA_SP,0.6271186440677966,0.6967213114754098,0.39593627436079015,85,37,False
pair_rbf_control,0.38922658730302384,0.5921089191442067,0.6045429285912753,0.1,True,22,51,"{""gamma"": 0.1}",MolLogP,0.19608653326111167,4,MolLogP__TPSA_SP,2,TPSA_SP,0.6271186440677966,0.5819672131147541,0.2745341640749217,71,37,False
pair_phase_no_zz,0.6720377207166826,0.7510419560989163,0.6016949152542372,0.1,True,47,0,"{""feature_scale"": 0.125}",MolLogP,0.3831785416812042,4,MolLogP__NumHDonors,3,NumHDonors,0.2033898305084746,1.0,0.9390534852711314,122,12,False
pair_iqp_zz,0.6724657101775733,0.7513198110586273,0.5975965545984996,0.1,True,47,1,"{""feature_scale"": 0.125}",MolLogP,0.35435950476603967,4,MolLogP__NumHDonors,3,NumHDonors,0.2033898305084746,0.9918032786885246,0.9337990967829265,121,12,False
pair_rbf_control,0.6732483744697092,0.7511808835787719,0.6016949152542372,0.1,True,47,0,"{""gamma"": 0.01}",MolLogP,0.3831785416812042,4,MolLogP__NumHDonors,3,NumHDonors,0.2033898305084746,1.0,0.9587568021977033,122,12,False
pair_phase_no_zz,0.6849829563655293,0.7540983606557378,0.6239927757710475,10.0,True,11,69,"{""feature_scale"": 0.125}",MolLogP,0.2431360637581729,4,MolLogP__NumRotatableBonds,4,NumRotatableBonds,0.8135593220338984,0.4344262295081967,0.18194807945961688,53,48,False
pair_iqp_zz,0.522959507999292,0.6346207279799945,0.6053764934704084,100.0,True,19,57,"{""feature_scale"": 0.5}",MolLogP,0.19808616748351887,4,MolLogP__NumRotatableBonds,4,NumRotatableBonds,0.6779661016949152,0.5327868852459017,0.22291871506109207,65,40,False
pair_rbf_control,0.5182191047058978,0.6799110864128926,0.6370519588774659,100.0,True,23,41,"{""gamma"": 0.1}",MolLogP,0.2598717864081038,4,MolLogP__NumRotatableBonds,4,NumRotatableBonds,0.6101694915254238,0.6639344262295082,0.3549525710315554,81,36,False
pair_phase_no_zz,0.6858058123251596,0.7724367879966657,0.546749096971381,1.0,True,53,1,"{""feature_scale"": 0.125}",MolLogP,0.22729270590409958,4,MolLogP__NumAromaticRings,5,NumAromaticRings,0.1016949152542373,0.9918032786885246,0.6023793930523778,121,6,False
pair_iqp_zz,0.6914654659950468,0.7722978605168102,0.5043762156154488,0.1,True,58,1,"{""feature_scale"": 0.125}",MolLogP,0.03924579355271742,4,MolLogP__NumAromaticRings,5,NumAromaticRings,0.01694915254237288,0.9918032786885246,0.8815479998765142,121,1,False
pair_rbf_control,0.690344523210354,0.7727146429563768,0.546749096971381,1.0,True,53,1,"{""gamma"": 0.01}",MolLogP,0.22729270590409958,4,MolLogP__NumAromaticRings,5,NumAromaticRings,0.1016949152542373,0.9918032786885246,0.6037575414763421,121,6,False
pair_phase_no_zz,0.522337258926585,0.6919977771603222,0.6146151708808003,100.0,True,30,32,"{""feature_scale"": 0.125}",MolLogP,0.22731206249941469,4,MolLogP__nHalogen,6,nHalogen,0.4915254237288136,0.7377049180327869,0.07228622253768258,90,29,False
pair_iqp_zz,0.517457662451337,0.6878299527646569,0.6020422339538761,100.0,True,31,33,"{""feature_scale"": 0.125}",MolLogP,0.2023766180676607,4,MolLogP__nHalogen,6,nHalogen,0.4745762711864407,0.7295081967213115,0.07634731518145577,89,28,False
pair_rbf_control,0.48857252799256135,0.6440677966101696,0.5935676576826896,100.0,True,32,33,"{""gamma"": 0.01}",MolLogP,0.18633453941264358,4,MolLogP__nHalogen,6,nHalogen,0.4576271186440678,0.7295081967213115,0.12665618768283338,89,27,False
pair_phase_no_zz,0.801016663174274,0.8014726312864685,0.652542372881356,1.0,True,41,0,"{""feature_scale"": 0.125}",MolLogP,0.47785524788666633,4,MolLogP__n_OP,7,n_OP,0.3050847457627119,1.0,-0.31523424720962445,122,18,False
pair_iqp_zz,0.8029344252912526,0.8082800777993887,0.652542372881356,1.0,True,41,0,"{""feature_scale"": 0.125}",MolLogP,0.47785524788666633,4,MolLogP__n_OP,7,n_OP,0.3050847457627119,1.0,-0.3154451678016932,122,18,False
pair_rbf_control,0.8033324302717522,0.8095304251180884,0.652542372881356,1.0,True,41,0,"{""gamma"": 0.01}",MolLogP,0.47785524788666633,4,MolLogP__n_OP,7,n_OP,0.3050847457627119,1.0,-0.3230568414475615,122,18,False
pair_phase_no_zz,0.3902304627796582,0.5477910530702973,0.5146568491247568,100.0,True,21,75,"{""feature_scale"": 1.0}",MolLogP,0.02837153648629843,4,MolLogP__LiPHEX_prediction,8,LiPHEX_prediction,0.6440677966101694,0.38524590163934425,-0.05553399874935294,47,38,False
pair_iqp_zz,0.45018715846610846,0.576549041400389,0.551333703806613,100.0,True,7,95,"{""feature_scale"": 0.5}",MolLogP,0.12320842086165733,4,MolLogP__LiPHEX_prediction,8,LiPHEX_prediction,0.8813559322033898,0.22131147540983606,-0.7627703289431842,27,52,False
pair_rbf_control,0.5830773154760307,0.6646290636287857,0.5150041678243956,1.0,True,5,108,"{""gamma"": 0.1}",MolLogP,0.045889520761331286,4,MolLogP__LiPHEX_prediction,8,LiPHEX_prediction,0.9152542372881356,0.11475409836065574,-0.7458557371093563,14,54,False
pair_phase_no_zz,0.5124281727283689,0.653098082800778,0.5944012225618227,1.0,True,29,39,"{""feature_scale"": 0.125}",MolLogP,0.18221326027731768,4,MolLogP__sasa002_frac_polar_hetero_only,9,sasa002_frac_polar_hetero_only,0.5084745762711864,0.680327868852459,0.4148617027638513,83,30,False
pair_iqp_zz,0.5111403480902967,0.6522645179216449,0.6025979438732981,1.0,True,29,37,"{""feature_scale"": 0.125}",MolLogP,0.19919789609075003,4,MolLogP__sasa002_frac_polar_hetero_only,9,sasa002_frac_polar_hetero_only,0.5084745762711864,0.6967213114754098,0.42321808180068143,85,30,False
pair_rbf_control,0.519842219064399,0.6651847735482078,0.6064184495693248,1.0,True,30,34,"{""gamma"": 0.03}",MolLogP,0.20943128902135802,4,MolLogP__sasa002_frac_polar_hetero_only,9,sasa002_frac_polar_hetero_only,0.4915254237288136,0.7213114754098361,0.4797674334019709,88,29,False
pair_phase_no_zz,0.43303554800184224,0.5934981939427618,0.511183662128369,0.1,True,4,111,"{""feature_scale"": 0.5}",MolWt,0.038029470739319754,4,MolWt__TPSA_SP,10,TPSA_SP,0.9322033898305084,0.09016393442622951,-0.848431241997577,11,55,False
pair_iqp_zz,0.43247205571774094,0.5839121978327313,0.5604334537371493,100.0,True,48,8,"{""feature_scale"": 0.5}",MolWt,0.18483279195536212,4,MolWt__TPSA_SP,10,TPSA_SP,0.1864406779661017,0.9344262295081968,0.9910499008068437,114,11,False
pair_rbf_control,0.46811609673770715,0.5843289802722978,0.5147263128646846,10.0,True,6,106,"{""gamma"": 0.1}",MolWt,0.04224935052710011,4,MolWt__TPSA_SP,10,TPSA_SP,0.8983050847457628,0.13114754098360656,-0.964890583442211,16,53,False
pair_phase_no_zz,0.5178356453635984,0.6637260350097248,0.6026674076132259,1.0,True,14,68,"{""feature_scale"": 0.125}",MolWt,0.19873521766231791,4,MolWt__NumHDonors,11,NumHDonors,0.7627118644067796,0.4426229508196721,-0.11668029476087383,54,45,False
pair_iqp_zz,0.39257945929032023,0.5932898027229786,0.5588357877188108,10.0,True,39,27,"{""feature_scale"": 0.5}",MolWt,0.1257987022813026,4,MolWt__NumHDonors,11,NumHDonors,0.3389830508474576,0.7786885245901639,0.8533921207261985,95,20,False
pair_rbf_control,0.43711628292115734,0.6570575159766603,0.6794248402333982,1.0,True,18,41,"{""gamma"": 0.3}",MolWt,0.3379044891458084,4,MolWt__NumHDonors,11,NumHDonors,0.6949152542372882,0.6639344262295082,0.10401145647778934,81,41,False
pair_phase_no_zz,0.4551051830648858,0.6171853292581272,0.5921783828841345,10.0,True,37,23,"{""feature_scale"": 1.0}",MolWt,0.19993521343424117,4,MolWt__NumRotatableBonds,12,NumRotatableBonds,0.3728813559322034,0.8114754098360656,0.15131701208235498,99,22,False
pair_iqp_zz,0.44617262582388184,0.5996804667963324,0.524937482634065,100.0,True,43,27,"{""feature_scale"": 0.25}",MolWt,0.05493065231800312,4,MolWt__NumRotatableBonds,12,NumRotatableBonds,0.2711864406779661,0.7786885245901639,0.7576600023410345,95,16,False
pair_rbf_control,0.5015530321997843,0.6388580161155877,0.6214226173937205,10.0,True,35,20,"{""gamma"": 0.3}",MolWt,0.26536820409373857,4,MolWt__NumRotatableBonds,12,NumRotatableBonds,0.4067796610169492,0.8360655737704918,0.08772450009303667,102,24,False
pair_phase_no_zz,0.45153143447041355,0.6406640733537093,0.5,0.1,True,59,0,"{""feature_scale"": 0.125}",MolWt,0.0,4,MolWt__NumAromaticRings,13,NumAromaticRings,0.0,1.0,0.8221172784001987,122,0,False
pair_iqp_zz,0.45161916700423144,0.6395526535148653,0.5,0.1,True,59,0,"{""feature_scale"": 0.125}",MolWt,0.0,4,MolWt__NumAromaticRings,13,NumAromaticRings,0.0,1.0,0.8222783741687821,122,0,False
pair_rbf_control,0.451605186345524,0.6405251458738538,0.5,0.1,True,59,0,"{""gamma"": 0.01}",MolWt,0.0,4,MolWt__NumAromaticRings,13,NumAromaticRings,0.0,1.0,0.8747893657201959,122,0,False
pair_phase_no_zz,0.3884905498578434,0.6028757988330092,0.5797443734370659,100.0,True,8,86,"{""feature_scale"": 1.0}",MolWt,0.17428071985103655,4,MolWt__nHalogen,14,nHalogen,0.864406779661017,0.29508196721311475,-0.7788335013198158,36,51,False
pair_iqp_zz,0.4227211107645525,0.5989858293970548,0.5816198944151153,1.0,True,16,69,"{""feature_scale"": 0.5}",MolWt,0.15754273791453147,4,MolWt__nHalogen,14,nHalogen,0.7288135593220338,0.4344262295081967,-0.2734717908685408,53,43,False
pair_rbf_control,0.4124360805586259,0.5762017227007501,0.5996110030564046,100.0,True,25,46,"{""gamma"": 0.3}",MolWt,0.18803450440610242,4,MolWt__nHalogen,14,nHalogen,0.576271186440678,0.6229508196721312,0.04916543294556375,76,34,False
pair_phase_no_zz,0.6738806942201244,0.717907752153376,0.6610169491525424,0.1,True,40,0,"{""feature_scale"": 0.125}",MolWt,0.49246254224428665,4,MolWt__n_OP,15,n_OP,0.3220338983050847,1.0,-0.4212679820575721,122,19,False
pair_iqp_zz,0.6789490360728805,0.7302722978605168,0.6697693803834398,1.0,True,38,2,"{""feature_scale"": 0.5}",MolWt,0.4778623548586392,4,MolWt__n_OP,15,n_OP,0.3559322033898305,0.9836065573770492,-0.4194885635584294,120,21,False
pair_rbf_control,0.608035669753497,0.6862322867463183,0.6785218116143373,100.0,True,36,4,"{""gamma"": 0.3}",MolWt,0.4697696547743627,4,MolWt__n_OP,15,n_OP,0.3898305084745763,0.9672131147540983,0.32232169044332015,118,23,False
pair_phase_no_zz,0.3498516085268012,0.5330647402056127,0.5179911086412892,0.1,True,9,99,"{""feature_scale"": 1.0}",MolWt,0.04421052982250998,4,MolWt__LiPHEX_prediction,16,LiPHEX_prediction,0.847457627118644,0.1885245901639344,-0.7131407394138011,23,50,False
pair_iqp_zz,0.32229269852792386,0.46888024451236454,0.5043762156154488,10.0,True,58,1,"{""feature_scale"": 0.5}",MolWt,0.03924579355271742,4,MolWt__LiPHEX_prediction,16,LiPHEX_prediction,0.01694915254237288,0.9918032786885246,1.3013797395109012,121,1,False
pair_rbf_control,0.30596811297127163,0.4659627674353987,0.4947902195054181,10.0,True,4,115,"{""gamma"": 0.1}",MolWt,-0.020442525067030967,4,MolWt__LiPHEX_prediction,16,LiPHEX_prediction,0.9322033898305084,0.05737704918032787,-0.8695370033412879,7,55,False
pair_phase_no_zz,0.32608590430629864,0.49861072520144484,0.537857738260628,0.1,True,26,59,"{""feature_scale"": 0.25}",MolWt,0.07099073360621626,4,MolWt__sasa002_frac_polar_hetero_only,17,sasa002_frac_polar_hetero_only,0.559322033898305,0.5163934426229508,0.112862356345664,63,33,False
pair_iqp_zz,0.3297574908087112,0.5019449847179772,0.5247290914142817,0.1,True,29,56,"{""feature_scale"": 0.25}",MolWt,0.046422983543690385,4,MolWt__sasa002_frac_polar_hetero_only,17,sasa002_frac_polar_hetero_only,0.5084745762711864,0.5409836065573771,0.1677177777195945,66,30,False
pair_rbf_control,0.41232313077615995,0.5573770491803278,0.5649485968324535,100.0,True,17,71,"{""gamma"": 0.03}",MolWt,0.12572221144402385,4,MolWt__sasa002_frac_polar_hetero_only,17,sasa002_frac_polar_hetero_only,0.711864406779661,0.4180327868852459,-0.37500440843321403,51,42,False
pair_phase_no_zz,0.4926222532416328,0.6192692414559601,0.5612670186162823,10.0,True,45,14,"{""feature_scale"": 0.25}",TPSA_SP,0.1588319737987982,4,TPSA_SP__NumHDonors,18,NumHDonors,0.23728813559322035,0.8852459016393442,0.7142425148751921,108,14,False
pair_iqp_zz,0.4428722994868616,0.5864823562100582,0.5375104195609892,10.0,True,42,26,"{""feature_scale"": 0.5}",TPSA_SP,0.08262549373738631,4,TPSA_SP__NumHDonors,18,NumHDonors,0.288135593220339,0.7868852459016393,0.7215240311167047,96,17,False
pair_rbf_control,0.4817973179693917,0.6121839399833287,0.5910669630452904,10.0,True,41,15,"{""gamma"": 0.01}",TPSA_SP,0.22111028425189913,4,TPSA_SP__NumHDonors,18,NumHDonors,0.3050847457627119,0.8770491803278688,0.7496211439279109,107,18,False
pair_phase_no_zz,0.33547851163425396,0.5394554042789664,0.5350791886635177,100.0,True,36,39,"{""feature_scale"": 0.125}",TPSA_SP,0.06929727092714179,4,TPSA_SP__NumRotatableBonds,19,NumRotatableBonds,0.3898305084745763,0.680327868852459,0.6594074343553018,83,23,False
pair_iqp_zz,0.3306142957257076,0.5391775493192554,0.5350791886635177,100.0,True,36,39,"{""feature_scale"": 0.125}",TPSA_SP,0.06929727092714179,4,TPSA_SP__NumRotatableBonds,19,NumRotatableBonds,0.3898305084745763,0.680327868852459,0.7463723688712243,83,23,False
pair_rbf_control,0.33033128002670575,0.5393164767991109,0.5268824673520422,10.0,True,36,41,"{""gamma"": 0.03}",TPSA_SP,0.05271353315093161,4,TPSA_SP__NumRotatableBonds,19,NumRotatableBonds,0.3898305084745763,0.6639344262295082,0.6256426951834433,81,23,False
pair_phase_no_zz,0.3766889357624809,0.49909697138093917,0.5397332592386774,1.0,True,34,42,"{""feature_scale"": 0.125}",TPSA_SP,0.07714366727414286,4,TPSA_SP__NumAromaticRings,20,NumAromaticRings,0.423728813559322,0.6557377049180327,0.2500448758055529,80,25,False
pair_iqp_zz,0.38897620757671664,0.5042372881355932,0.5353570436232287,1.0,True,35,41,"{""feature_scale"": 0.125}",TPSA_SP,0.06909174925737423,4,TPSA_SP__NumAromaticRings,20,NumAromaticRings,0.4067796610169492,0.6639344262295082,0.25188090688203446,81,24,False
pair_rbf_control,0.46279883806227473,0.533550986385107,0.5564045568213393,10.0,True,33,40,"{""gamma"": 0.01}",TPSA_SP,0.10985737566435709,4,TPSA_SP__NumAromaticRings,20,NumAromaticRings,0.4406779661016949,0.6721311475409836,0.35529608374244015,82,26,False
pair_phase_no_zz,0.3501817441544878,0.5374409558210614,0.5564045568213393,1.0,True,33,40,"{""feature_scale"": 0.25}",TPSA_SP,0.10985737566435709,4,TPSA_SP__nHalogen,21,nHalogen,0.4406779661016949,0.6721311475409836,0.2355275946198436,82,26,False
pair_iqp_zz,0.34134052625598416,0.5334120589052515,0.5566824117810503,1.0,True,32,42,"{""feature_scale"": 0.25}",TPSA_SP,0.10940840352192142,4,TPSA_SP__nHalogen,21,nHalogen,0.4576271186440678,0.6557377049180327,0.23927487273059278,80,27,False
pair_rbf_control,0.4089814806500546,0.5724506807446512,0.5523061961656015,1.0,True,33,41,"{""gamma"": 0.1}",TPSA_SP,0.1015545130374643,4,TPSA_SP__nHalogen,21,nHalogen,0.4406779661016949,0.6639344262295082,0.30868647432933444,81,26,False
pair_phase_no_zz,0.5819377458383257,0.5888441233676022,0.652542372881356,0.1,True,41,0,"{""feature_scale"": 0.125}",TPSA_SP,0.47785524788666633,4,TPSA_SP__n_OP,22,n_OP,0.3050847457627119,1.0,-0.2647932164016146,122,18,False
pair_iqp_zz,0.571351464162446,0.5611975548763546,0.652542372881356,1.0,True,41,0,"{""feature_scale"": 0.25}",TPSA_SP,0.47785524788666633,4,TPSA_SP__n_OP,22,n_OP,0.3050847457627119,1.0,-0.2660980452798024,122,18,False
pair_rbf_control,0.5819377458383257,0.5888441233676022,0.6271186440677966,0.1,True,44,0,"{""gamma"": 0.01}",TPSA_SP,0.4322604438071749,4,TPSA_SP__n_OP,22,n_OP,0.2542372881355932,1.0,0.2691055721237555,122,15,False
pair_phase_no_zz,0.531569896769311,0.6360100027785496,0.5581411503195333,10.0,True,12,83,"{""feature_scale"": 0.5}",TPSA_SP,0.1211609786621162,4,TPSA_SP__LiPHEX_prediction,23,LiPHEX_prediction,0.7966101694915254,0.319672131147541,-0.3959865251038074,39,47,False
pair_iqp_zz,0.44289419702478794,0.571964434565157,0.5573075854404002,1.0,True,15,77,"{""feature_scale"": 0.5}",TPSA_SP,0.11412471790306677,4,TPSA_SP__LiPHEX_prediction,23,LiPHEX_prediction,0.7457627118644068,0.36885245901639346,-0.19506086064732023,45,44,False
pair_rbf_control,0.4417244585133555,0.6001667129758267,0.5165323701028064,100.0,True,29,58,"{""gamma"": 0.1}",TPSA_SP,0.03100903316687347,4,TPSA_SP__LiPHEX_prediction,23,LiPHEX_prediction,0.5084745762711864,0.5245901639344263,0.2036655511111367,64,30,False
pair_phase_no_zz,0.31618545342444504,0.4492220061128091,0.5075020839121978,0.1,True,32,54,"{""feature_scale"": 0.25}",TPSA_SP,0.014144100218534307,4,TPSA_SP__sasa002_frac_polar_hetero_only,24,sasa002_frac_polar_hetero_only,0.4576271186440678,0.5573770491803278,0.1938757367316094,68,27,False
pair_iqp_zz,0.32767354062298837,0.4528341205890525,0.49465129202556263,0.1,True,34,53,"{""feature_scale"": 0.25}",TPSA_SP,-0.010125556242927936,4,TPSA_SP__sasa002_frac_polar_hetero_only,24,sasa002_frac_polar_hetero_only,0.423728813559322,0.5655737704918032,0.25784221970413596,69,25,False
pair_rbf_control,0.29730961077411017,0.4556126701861628,0.5075020839121978,0.1,True,32,54,"{""gamma"": 0.1}",TPSA_SP,0.014144100218534307,4,TPSA_SP__sasa002_frac_polar_hetero_only,24,sasa002_frac_polar_hetero_only,0.4576271186440678,0.5573770491803278,0.24458530642580378,68,27,False
pair_phase_no_zz,0.5891186818439877,0.74534592942484,0.6930397332592386,0.1,True,28,17,"{""feature_scale"": 0.25}",NumHDonors,0.4099549988780266,4,NumHDonors__NumRotatableBonds,25,NumRotatableBonds,0.5254237288135594,0.860655737704918,0.4431353786292675,105,31,False
pair_iqp_zz,0.5886232568821512,0.7438177271464295,0.6886635176437899,0.1,True,29,16,"{""feature_scale"": 0.25}",NumHDonors,0.4062356605354471,4,NumHDonors__NumRotatableBonds,25,NumRotatableBonds,0.5084745762711864,0.8688524590163934,0.4471753532770987,106,30,False
pair_rbf_control,0.643058258232373,0.7534037232564601,0.7113781606001667,0.1,True,21,27,"{""gamma"": 0.1}",NumHDonors,0.41305735361530405,4,NumHDonors__NumRotatableBonds,25,NumRotatableBonds,0.6440677966101694,0.7786885245901639,0.31827313410029223,95,38,False
pair_phase_no_zz,0.5166947221706379,0.6850514031675465,0.6082939705473742,1.0,True,38,17,"{""feature_scale"": 0.125}",NumHDonors,0.24927594824700017,4,NumHDonors__NumAromaticRings,26,NumAromaticRings,0.3559322033898305,0.860655737704918,0.2075049916025124,105,21,False
pair_iqp_zz,0.5166947221706379,0.6850514031675465,0.6082939705473742,1.0,True,38,17,"{""feature_scale"": 0.125}",NumHDonors,0.24927594824700017,4,NumHDonors__NumAromaticRings,26,NumAromaticRings,0.3559322033898305,0.860655737704918,0.17787762876297497,105,21,False
pair_rbf_control,0.516713458002399,0.6851903306474021,0.6041956098916366,1.0,True,38,18,"{""gamma"": 0.01}",NumHDonors,0.23757944430723152,4,NumHDonors__NumAromaticRings,26,NumAromaticRings,0.3559322033898305,0.8524590163934426,0.28147162420739813,104,21,False
pair_phase_no_zz,0.4822510107289889,0.712420116699083,0.582870241733815,10.0,True,41,17,"{""feature_scale"": 0.125}",NumHDonors,0.19670892836973208,4,NumHDonors__nHalogen,27,nHalogen,0.3050847457627119,0.860655737704918,0.9996620405476495,105,18,False
pair_iqp_zz,0.47745567765481167,0.70352875798833,0.582870241733815,10.0,True,41,17,"{""feature_scale"": 0.125}",NumHDonors,0.19670892836973208,4,NumHDonors__nHalogen,27,nHalogen,0.3050847457627119,0.860655737704918,0.9998966470502921,105,18,False
pair_rbf_control,0.4826413392262211,0.7131147540983607,0.6257988330091693,1.0,True,34,21,"{""gamma"": 0.03}",NumHDonors,0.2708736307914929,4,NumHDonors__nHalogen,27,nHalogen,0.423728813559322,0.8278688524590164,0.2594494693731759,101,25,False
pair_phase_no_zz,0.5402169035336607,0.553070297304807,0.652542372881356,100.0,True,41,0,"{""feature_scale"": 1.0}",NumHDonors,0.47785524788666633,4,NumHDonors__n_OP,28,n_OP,0.3050847457627119,1.0,-0.29138792288888915,122,18,False
pair_iqp_zz,0.5457673833704104,0.5255626562934149,0.6440677966101696,1.0,True,42,0,"{""feature_scale"": 0.5}",NumHDonors,0.46297383356551564,4,NumHDonors__n_OP,28,n_OP,0.288135593220339,1.0,-0.22179874248039283,122,17,False
pair_rbf_control,0.5279431403211479,0.5058349541539316,0.652542372881356,10.0,True,41,0,"{""gamma"": 0.01}",NumHDonors,0.47785524788666633,4,NumHDonors__n_OP,28,n_OP,0.3050847457627119,1.0,-0.27493975629548806,122,18,False
pair_phase_no_zz,0.5103301822104018,0.6782439566546262,0.5862739649902751,0.1,True,14,72,"{""feature_scale"": 1.0}",NumHDonors,0.16917366453089677,4,NumHDonors__LiPHEX_prediction,29,LiPHEX_prediction,0.7627118644067796,0.4098360655737705,-0.5342017033237341,50,45,False
pair_iqp_zz,0.433289976507632,0.6589330369547096,0.6731036398999721,0.1,True,26,26,"{""feature_scale"": 0.25}",NumHDonors,0.3462072797999444,4,NumHDonors__LiPHEX_prediction,29,LiPHEX_prediction,0.559322033898305,0.7868852459016393,0.6900658439677051,96,33,False
